time,day,ID_old,IO,antenna,ID,dep_time,g,density,a,b,c,int
230.59050925925928,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.5910763888889,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59168981481483,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59180555555557,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5919212962963,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59234953703705,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59258101851853,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5925925925926,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59265046296298,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5928125,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59288194444446,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5939236111111,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59398148148148,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5941550925926,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5941550925926,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59422453703704,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59422453703704,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.5943287037037,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59446759259262,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.5945601851852,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5945949074074,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59475694444447,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59498842592595,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59500000000003,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59541666666667,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59557870370372,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59561342592593,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59583333333333,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59596064814815,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59609953703705,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59636574074074,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59660879629632,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59678240740743,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5968402777778,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59707175925928,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59708333333336,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59712962962965,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.5974189814815,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59766203703705,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59770833333334,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.5978587962963,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.59793981481482,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.59810185185185,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6046064814815,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60484953703707,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60521990740742,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60611111111112,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60612268518517,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60635416666668,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6068402777778,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60707175925927,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60707175925927,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60730324074075,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6077662037037,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6080787037037,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60834490740743,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60834490740743,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.60873842592594,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6099305555556,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61002314814817,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61006944444446,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61017361111112,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61034722222226,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6105787037037,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61062500000003,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61075231481482,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61094907407409,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61099537037038,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61142361111112,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6114351851852,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61158564814815,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6118402777778,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6120717592593,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61225694444445,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6128240740741,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61310185185187,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61325231481482,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61346064814816,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61369212962964,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6137037037037,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61399305555557,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61415509259263,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61434027777779,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61436342592594,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6143865740741,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6146064814815,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6146412037037,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61484953703706,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61542824074073,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61564814814815,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61578703703702,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6158449074074,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61598379629632,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61629629629633,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6164351851852,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61666666666667,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61687500000002,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61717592592592,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61725694444445,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61748842592593,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61841435185187,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61878472222222,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61892361111111,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6191550925926,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.61918981481483,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62033564814817,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.622025462963,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6223148148148,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62266203703706,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62302083333333,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62312500000002,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6233564814815,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6238425925926,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62421296296299,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62443287037038,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62476851851852,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62699074074075,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62730324074073,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6273263888889,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6278935185185,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6279861111111,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62847222222223,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6288888888889,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.62939814814814,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63023148148147,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63125,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63152777777776,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63292824074074,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6329861111111,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63325231481483,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63348379629628,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63386574074073,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63418981481482,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63475694444443,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6347685185185,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63520833333334,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63532407407408,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63550925925924,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6356712962963,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63574074074074,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63609953703704,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63662037037037,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63663194444445,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63689814814813,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6370601851852,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.63758101851852,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63765046296294,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63788194444444,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63827546296298,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63858796296296,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63886574074075,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63943287037037,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.63949074074074,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64048611111113,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64056712962963,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64145833333333,230,075131,In,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6416550925926,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64168981481484,230,075131,Out,10,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6420138888889,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64222222222224,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64225694444445,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64248842592593,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64253472222222,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64297453703705,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64306712962963,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64346064814814,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64347222222221,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64568287037036,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64592592592592,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64640046296296,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64659722222223,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6466087962963,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64664351851852,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64688657407407,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6471527777778,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6471875,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64743055555556,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64755787037035,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6478009259259,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64859953703706,230,0756D2,In,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6488425925926,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64886574074075,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64894675925925,230,0756D2,Out,13,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64988425925924,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.64997685185185,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6508912037037,230,0750EB,In,8,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65134259259258,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6513888888889,230,0750EB,Out,8,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6520717592593,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6522800925926,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65237268518518,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65260416666666,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65274305555556,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65283564814814,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6530324074074,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65333333333334,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65335648148147,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65341435185184,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6535648148148,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65365740740742,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6539351851852,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65447916666668,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65472222222223,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6550347222222,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65510416666666,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6552662037037,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65537037037035,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65561342592594,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6557175925926,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65680555555556,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6570486111111,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65711805555554,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65733796296294,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6579513888889,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.6579513888889,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65796296296298,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.65818287037038,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6589236111111,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65915509259258,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65920138888887,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.65962962962962,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.66086805555554,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.66108796296297,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.66182870370372,230,075131,In,3,2,227.42013888888889,720,2.65,142,61,51,0.2
230.66207175925928,230,075131,Out,3,2,227.42013888888889,720,2.65,142,61,51,0.2
230.66270833333334,230,075107,In,1,4,227.43263888888887,480,2.54,82,81,55,0.2
230.66293981481482,230,075107,Out,1,4,227.43263888888887,480,2.54,82,81,55,0.2
230.6642361111111,230,0756D2,Out,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.66440972222222,230,0756D2,In,14,1,227.41805555555555,568,2.73,103,66,60,0.2
230.66778935185184,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.66802083333332,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.66811342592592,230,075131,In,3,2,227.42013888888889,720,2.65,142,61,51,0.2
230.66811342592592,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.66835648148148,230,075131,Out,3,2,227.42013888888889,720,2.65,142,61,51,0.2
230.6685300925926,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6686574074074,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6688888888889,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.66924768518518,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6694907407407,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.67006944444444,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.67030092592591,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6709259259259,230,0750EB,In,10,3,227.42152777777775,584,2.65,105,71,57,0.2
230.6711574074074,230,0750EB,Out,10,3,227.42152777777775,584,2.65,105,71,57,0.2
