ID,antenna,bin,duration,min_dist,max_dist
2,3,230.875,2.4305555555770297e-4,9,74
2,3,234.75,2.430555556145464e-4,9,74
2,3,234.791666666667,7.060185184855072e-4,9,74
2,3,234.916666666667,2.4305555552928126e-4,9,74
2,3,235.041666666667,2.4305555552928126e-4,9,74
2,3,235.083333333333,2.3148148147811298e-4,9,74
2,3,235.166666666667,2.3148148147811298e-4,9,74
2,3,235.333333333333,2.4305555555770297e-4,9,74
2,3,236.083333333333,2.4305555555770297e-4,9,74
2,3,236.208333333333,2.3148148147811298e-4,9,74
2,3,236.583333333333,2.4305555555770297e-4,9,74
2,3,236.791666666667,2.3148148147811298e-4,9,74
2,3,237,2.4305555555770297e-4,9,74
2,3,237.5,2.3148148147811298e-4,9,74
2,3,237.833333333333,2.4305555558612468e-4,9,74
2,3,237.916666666667,2.430555556145464e-4,9,74
2,3,237.958333333333,9.606481481796436e-4,9,74
2,3,238.125,2.4305555550085955e-4,9,74
2,3,238.166666666667,2.4305555558612468e-4,9,74
2,3,238.416666666667,2.4305555555770297e-4,9,74
2,3,238.958333333333,4.8611111108698424e-4,9,74
2,4,227.416666666667,0.004421296296385435,18,83
2,4,227.458333333333,2.3148148147811298e-4,18,83
2,4,227.5,7.407407407242772e-4,18,83
2,4,227.708333333333,0.0337152777778158,18,83
2,4,227.75,0.03314814814820011,18,83
2,4,227.791666666667,0.028506944444302462,18,83
2,4,227.833333333333,0.02031249999998863,18,83
2,4,227.875,0.01894675925922229,18,83
2,4,227.916666666667,0.016412037037156324,18,83
2,4,227.958333333333,0.03391203703714041,18,83
2,4,228,0.014328703703796464,18,83
2,4,228.041666666667,0.019467592592434357,18,83
2,4,228.083333333333,0.008680555555514502,18,83
2,4,228.125,0.039560185185194996,18,83
2,4,228.166666666667,0.0026736111111347327,18,83
2,4,234.041666666667,7.175925925935189e-4,18,83
2,4,235.125,4.745370369221291e-4,18,83
2,4,235.291666666667,2.4305555555770297e-4,18,83
2,4,236.083333333333,2.3148148147811298e-4,18,83
2,4,236.916666666667,4.7453703703581596e-4,18,83
2,4,236.958333333333,2.4305555555770297e-4,18,83
2,4,237,2.3148148147811298e-4,18,83
2,4,237.041666666667,2.314814815065347e-4,18,83
2,4,237.916666666667,2.3148148147811298e-4,18,83
2,4,237.958333333333,2.314814815349564e-4,18,83
2,5,228.125,2.4305555550085955e-4,51,111
2,5,228.166666666667,0.0030092592592154688,51,111
2,5,228.208333333333,0.003356481481546325,51,111
2,5,228.25,2.3148148147811298e-4,51,111
2,5,228.416666666667,7.754629630198906e-4,51,111
2,5,228.458333333333,0.008240740740717456,51,111
2,5,228.5,2.3148148147811298e-4,51,111
2,5,228.541666666667,9.722222223444987e-4,51,111
2,5,228.583333333333,4.39814814797046e-4,51,111
2,6,228.125,0.004236111111140417,60,119
2,6,228.166666666667,0.010497685185271166,60,119
2,6,228.208333333333,0.029594907407528126,60,119
2,6,228.25,0.009930555555513365,60,119
